tsne_1,tsne_2,method,gas_class
-45.1061,-7.715435,Final Refined EEGNet (12/24),4
-13.329213,-45.00853,Final Refined EEGNet (12/24),4
-44.990112,-7.237528,Final Refined EEGNet (12/24),4
-46.96518,-10.253653,Final Refined EEGNet (12/24),4
-13.69046,-45.024185,Final Refined EEGNet (12/24),4
-41.690193,-28.830606,Final Refined EEGNet (12/24),4
-48.46849,-11.472561,Final Refined EEGNet (12/24),4
-46.611786,-9.77472,Final Refined EEGNet (12/24),4
-43.96944,-7.3535805,Final Refined EEGNet (12/24),4
-47.82602,-12.711459,Final Refined EEGNet (12/24),4
-46.98575,-9.25233,Final Refined EEGNet (12/24),4
-14.027411,-43.431904,Final Refined EEGNet (12/24),4
-44.62583,-7.440515,Final Refined EEGNet (12/24),4
-47.456753,-12.494093,Final Refined EEGNet (12/24),4
-38.140217,-26.96573,Final Refined EEGNet (12/24),4
-48.72614,-13.053889,Final Refined EEGNet (12/24),4
-41.701603,-28.672562,Final Refined EEGNet (12/24),4
-48.73561,-13.137389,Final Refined EEGNet (12/24),4
-46.403896,-10.873773,Final Refined EEGNet (12/24),4
-12.790595,-44.904266,Final Refined EEGNet (12/24),4
-43.562256,-7.3265443,Final Refined EEGNet (12/24),4
-46.24297,-12.527731,Final Refined EEGNet (12/24),4
-46.384293,-12.401032,Final Refined EEGNet (12/24),4
-40.23814,-27.24175,Final Refined EEGNet (12/24),4
-48.196896,-13.238358,Final Refined EEGNet (12/24),4
-46.28924,-11.058313,Final Refined EEGNet (12/24),4
-13.4696665,-44.192398,Final Refined EEGNet (12/24),4
-43.70359,-7.386372,Final Refined EEGNet (12/24),4
-43.7003,-7.4587936,Final Refined EEGNet (12/24),4
-46.109142,-12.332918,Final Refined EEGNet (12/24),4
-13.095039,-44.47525,Final Refined EEGNet (12/24),4
-43.048332,-28.481066,Final Refined EEGNet (12/24),4
-48.160107,-13.576229,Final Refined EEGNet (12/24),4
-53.927876,-13.102508,Final Refined EEGNet (12/24),4
-13.642165,-44.490646,Final Refined EEGNet (12/24),4
-55.54776,-13.163377,Final Refined EEGNet (12/24),4
-53.11063,-13.700162,Final Refined EEGNet (12/24),4
-43.081425,-28.317446,Final Refined EEGNet (12/24),4
-50.0856,-14.250406,Final Refined EEGNet (12/24),4
-53.637367,-13.416839,Final Refined EEGNet (12/24),4
-44.314835,-28.516996,Final Refined EEGNet (12/24),4
-50.86992,-14.744133,Final Refined EEGNet (12/24),4
-54.13828,-13.764542,Final Refined EEGNet (12/24),4
-12.106923,-43.906902,Final Refined EEGNet (12/24),4
-55.11595,-13.099122,Final Refined EEGNet (12/24),4
-53.450462,-14.876466,Final Refined EEGNet (12/24),4
-12.833669,-44.88061,Final Refined EEGNet (12/24),4
-55.40599,-13.736456,Final Refined EEGNet (12/24),4
-54.12175,-15.348732,Final Refined EEGNet (12/24),4
-44.508778,-28.492344,Final Refined EEGNet (12/24),4
-50.77055,-14.901027,Final Refined EEGNet (12/24),4
-55.064915,-14.665263,Final Refined EEGNet (12/24),4
-54.429485,-15.418415,Final Refined EEGNet (12/24),4
-44.38523,-28.588482,Final Refined EEGNet (12/24),4
-52.478428,-17.450613,Final Refined EEGNet (12/24),4
-54.941254,-13.923729,Final Refined EEGNet (12/24),4
-12.09257,-45.718864,Final Refined EEGNet (12/24),4
-55.394245,-13.265025,Final Refined EEGNet (12/24),4
-44.743896,-28.480024,Final Refined EEGNet (12/24),4
-52.571587,-16.360195,Final Refined EEGNet (12/24),4
-54.939285,-14.329451,Final Refined EEGNet (12/24),4
-11.564575,-46.400402,Final Refined EEGNet (12/24),4
-55.480476,-13.713944,Final Refined EEGNet (12/24),4
-54.244167,-15.069689,Final Refined EEGNet (12/24),4
-12.694332,-46.641506,Final Refined EEGNet (12/24),4
-44.893017,-28.480427,Final Refined EEGNet (12/24),4
-52.437943,-16.575983,Final Refined EEGNet (12/24),4
-54.97902,-14.234675,Final Refined EEGNet (12/24),4
-55.276016,-13.08477,Final Refined EEGNet (12/24),4
-53.556732,-15.159599,Final Refined EEGNet (12/24),4
-54.803432,-14.834006,Final Refined EEGNet (12/24),4
-12.232002,-46.539722,Final Refined EEGNet (12/24),4
-55.292786,-13.099288,Final Refined EEGNet (12/24),4
-53.655285,-14.510823,Final Refined EEGNet (12/24),4
-43.80139,-28.384865,Final Refined EEGNet (12/24),4
-52.38665,-16.47974,Final Refined EEGNet (12/24),4
-44.43868,-28.486004,Final Refined EEGNet (12/24),4
-51.58539,-16.558424,Final Refined EEGNet (12/24),4
-54.690903,-13.788685,Final Refined EEGNet (12/24),4
-11.643885,-45.08394,Final Refined EEGNet (12/24),4
-55.53805,-13.7218485,Final Refined EEGNet (12/24),4
-54.224773,-15.425379,Final Refined EEGNet (12/24),4
-53.266815,-15.343826,Final Refined EEGNet (12/24),4
-44.528934,-28.503365,Final Refined EEGNet (12/24),4
-51.699234,-17.359222,Final Refined EEGNet (12/24),4
-53.629963,-13.679497,Final Refined EEGNet (12/24),4
-11.809947,-44.245773,Final Refined EEGNet (12/24),4
-54.03361,-13.498882,Final Refined EEGNet (12/24),4
-54.165512,-13.689944,Final Refined EEGNet (12/24),4
-50.496033,-14.184703,Final Refined EEGNet (12/24),4
-13.011782,-44.904583,Final Refined EEGNet (12/24),4
-43.592636,-28.564444,Final Refined EEGNet (12/24),4
-48.808617,-13.582502,Final Refined EEGNet (12/24),4
-51.013668,-14.6292925,Final Refined EEGNet (12/24),4
-13.346033,-44.599487,Final Refined EEGNet (12/24),4
-54.04187,-14.911551,Final Refined EEGNet (12/24),4
-49.37491,-14.092507,Final Refined EEGNet (12/24),4
-42.239307,-28.450537,Final Refined EEGNet (12/24),4
-48.568436,-13.300682,Final Refined EEGNet (12/24),4
-50.516556,-14.225573,Final Refined EEGNet (12/24),4
-40.17516,-26.874786,Final Refined EEGNet (12/24),4
-48.464367,-13.703426,Final Refined EEGNet (12/24),4
-46.548187,-11.9902,Final Refined EEGNet (12/24),4
-13.814729,-43.753162,Final Refined EEGNet (12/24),4
-37.367207,-5.7444806,Final Refined EEGNet (12/24),4
-47.818672,-13.3033495,Final Refined EEGNet (12/24),4
-14.195091,-45.669003,Final Refined EEGNet (12/24),4
-60.00078,24.599886,Final Refined EEGNet (12/24),4
-43.927544,-12.043573,Final Refined EEGNet (12/24),4
-39.933098,-27.770823,Final Refined EEGNet (12/24),4
-48.40372,-11.235839,Final Refined EEGNet (12/24),4
-46.428593,-10.558933,Final Refined EEGNet (12/24),4
-43.33257,-12.766191,Final Refined EEGNet (12/24),4
-41.736908,-29.671272,Final Refined EEGNet (12/24),4
-43.07157,-19.913713,Final Refined EEGNet (12/24),4
-41.486534,-11.919721,Final Refined EEGNet (12/24),4
-12.164791,-44.59723,Final Refined EEGNet (12/24),4
-41.184845,-11.195034,Final Refined EEGNet (12/24),4
-41.38869,-23.632914,Final Refined EEGNet (12/24),4
1.2948282,-22.731285,Final Refined EEGNet (12/24),4
-42.16747,-12.365412,Final Refined EEGNet (12/24),4
-11.4009695,-42.803917,Final Refined EEGNet (12/24),4
-41.33481,-10.500667,Final Refined EEGNet (12/24),4
-41.374653,-12.417294,Final Refined EEGNet (12/24),4
-13.254448,-44.624508,Final Refined EEGNet (12/24),4
-41.153584,-23.637684,Final Refined EEGNet (12/24),4
-42.757603,-14.698254,Final Refined EEGNet (12/24),4
-42.833675,-12.865171,Final Refined EEGNet (12/24),4
-41.81998,-11.187408,Final Refined EEGNet (12/24),4
-42.902348,-13.412158,Final Refined EEGNet (12/24),4
-43.78617,-13.036657,Final Refined EEGNet (12/24),4
-11.085874,-42.63319,Final Refined EEGNet (12/24),4
-41.135944,-11.132908,Final Refined EEGNet (12/24),4
-41.573708,-12.073869,Final Refined EEGNet (12/24),4
-41.68193,-23.228361,Final Refined EEGNet (12/24),4
-42.23305,-16.12782,Final Refined EEGNet (12/24),4
-4.768821,-29.687126,Final Refined EEGNet (12/24),4
-44.409096,-15.702597,Final Refined EEGNet (12/24),4
-46.293503,-17.377518,Final Refined EEGNet (12/24),4
-37.374237,-27.561556,Final Refined EEGNet (12/24),4
-41.45547,-11.202132,Final Refined EEGNet (12/24),4
-42.103966,-13.235379,Final Refined EEGNet (12/24),4
-47.89073,-14.437245,Final Refined EEGNet (12/24),4
-4.9416857,-29.696455,Final Refined EEGNet (12/24),4
-42.81954,-17.804111,Final Refined EEGNet (12/24),4
-41.825874,-12.354185,Final Refined EEGNet (12/24),4
-36.853947,-28.309347,Final Refined EEGNet (12/24),4
-42.01249,-10.941735,Final Refined EEGNet (12/24),4
-41.31295,-11.189134,Final Refined EEGNet (12/24),4
-41.946922,-12.249529,Final Refined EEGNet (12/24),4
-36.755302,-28.343657,Final Refined EEGNet (12/24),4
-43.007576,-23.156158,Final Refined EEGNet (12/24),4
-43.699856,-17.300653,Final Refined EEGNet (12/24),4
-42.278545,-13.300453,Final Refined EEGNet (12/24),4
-37.562794,-28.424168,Final Refined EEGNet (12/24),4
-41.23464,-10.442042,Final Refined EEGNet (12/24),4
-42.773773,-13.541677,Final Refined EEGNet (12/24),4
-41.0485,-22.935696,Final Refined EEGNet (12/24),4
-42.6435,-16.7326,Final Refined EEGNet (12/24),4
-41.239,-11.460961,Final Refined EEGNet (12/24),4
-41.136845,-22.945658,Final Refined EEGNet (12/24),4
-43.103935,-17.088621,Final Refined EEGNet (12/24),4
-41.45733,-10.838807,Final Refined EEGNet (12/24),4
-37.390675,-28.213745,Final Refined EEGNet (12/24),4
-41.649708,-11.151567,Final Refined EEGNet (12/24),4
-42.39521,-13.320654,Final Refined EEGNet (12/24),4
-14.846679,-52.91843,Final Refined EEGNet (12/24),4
10.1205225,-24.771797,Final Refined EEGNet (12/24),4
-3.0153713,-25.144117,Final Refined EEGNet (12/24),4
-11.727324,-46.3115,Final Refined EEGNet (12/24),4
-6.311612,-27.369541,Final Refined EEGNet (12/24),4
-0.89240694,-23.379158,Final Refined EEGNet (12/24),4
-2.4522812,-24.771002,Final Refined EEGNet (12/24),4
-10.409744,-49.671074,Final Refined EEGNet (12/24),4
-40.10238,-26.57038,Final Refined EEGNet (12/24),4
-0.904024,-23.380621,Final Refined EEGNet (12/24),4
-13.564254,-51.075806,Final Refined EEGNet (12/24),4
9.903615,-23.73758,Final Refined EEGNet (12/24),4
-12.230716,-50.100216,Final Refined EEGNet (12/24),4
-5.3760843,-27.06392,Final Refined EEGNet (12/24),4
-1.116038,-23.813494,Final Refined EEGNet (12/24),4
-13.775306,-52.521187,Final Refined EEGNet (12/24),4
9.657398,-24.276384,Final Refined EEGNet (12/24),4
-2.05598,-24.978651,Final Refined EEGNet (12/24),4
-14.623065,-52.811203,Final Refined EEGNet (12/24),4
-11.016874,-44.450394,Final Refined EEGNet (12/24),4
-6.21286,-27.229237,Final Refined EEGNet (12/24),4
-1.2939284,-23.883696,Final Refined EEGNet (12/24),4
9.4600935,-23.993696,Final Refined EEGNet (12/24),4
-1.9332024,-25.040829,Final Refined EEGNet (12/24),4
3.9995062,-24.40246,Final Refined EEGNet (12/24),4
-14.655246,-50.737373,Final Refined EEGNet (12/24),4
9.931083,-23.942171,Final Refined EEGNet (12/24),4
-1.9197857,-24.404242,Final Refined EEGNet (12/24),4
-9.592778,-44.539726,Final Refined EEGNet (12/24),4
-6.3023276,-27.234882,Final Refined EEGNet (12/24),4
-12.147421,-45.98508,Final Refined EEGNet (12/24),4
-3.8947499,-26.089811,Final Refined EEGNet (12/24),4
4.4028826,-24.771767,Final Refined EEGNet (12/24),4
-12.746083,-51.926006,Final Refined EEGNet (12/24),4
9.889355,-23.526762,Final Refined EEGNet (12/24),4
-2.1530383,-24.453299,Final Refined EEGNet (12/24),4
-2.5927343,-25.045898,Final Refined EEGNet (12/24),4
-9.814889,-45.498085,Final Refined EEGNet (12/24),4
-4.7717094,-26.873056,Final Refined EEGNet (12/24),4
3.7672777,-23.797043,Final Refined EEGNet (12/24),4
-13.306796,-50.465107,Final Refined EEGNet (12/24),4
10.26027,-22.746382,Final Refined EEGNet (12/24),4
9.695834,-23.449741,Final Refined EEGNet (12/24),4
-1.4641321,-25.018314,Final Refined EEGNet (12/24),4
-14.185649,-51.35234,Final Refined EEGNet (12/24),4
-10.720764,-43.064774,Final Refined EEGNet (12/24),4
-4.299011,-26.64957,Final Refined EEGNet (12/24),4
8.984315,-24.178968,Final Refined EEGNet (12/24),4
-13.327486,-50.929276,Final Refined EEGNet (12/24),4
9.655278,-23.229288,Final Refined EEGNet (12/24),4
-0.28931913,-24.050339,Final Refined EEGNet (12/24),4
-10.119303,-43.88813,Final Refined EEGNet (12/24),4
-4.1056337,-26.452333,Final Refined EEGNet (12/24),4
4.664475,-24.214327,Final Refined EEGNet (12/24),4
-10.588859,-43.223686,Final Refined EEGNet (12/24),4
-38.97496,-25.92059,Final Refined EEGNet (12/24),4
2.7094731,-22.859142,Final Refined EEGNet (12/24),4
-13.916727,-51.968193,Final Refined EEGNet (12/24),4
11.090345,-21.854721,Final Refined EEGNet (12/24),4
-0.7609484,-24.060724,Final Refined EEGNet (12/24),4
-14.70736,-51.141945,Final Refined EEGNet (12/24),4
10.650518,-21.372532,Final Refined EEGNet (12/24),4
-57.707253,15.594371,Final Refined EEGNet (12/24),4
-10.006579,-43.453396,Final Refined EEGNet (12/24),4
-2.3065932,-25.885086,Final Refined EEGNet (12/24),4
2.7653449,-22.362988,Final Refined EEGNet (12/24),4
1.7233615,-22.755909,Final Refined EEGNet (12/24),4
-10.516224,-42.694294,Final Refined EEGNet (12/24),4
-2.231658,-25.953812,Final Refined EEGNet (12/24),4
9.187956,-23.212648,Final Refined EEGNet (12/24),4
-14.730803,-49.081425,Final Refined EEGNet (12/24),4
10.765847,-21.349041,Final Refined EEGNet (12/24),4
-10.49018,-43.38584,Final Refined EEGNet (12/24),4
-1.1168141,-26.30364,Final Refined EEGNet (12/24),4
7.389448,-23.580252,Final Refined EEGNet (12/24),4
-15.596736,-50.27442,Final Refined EEGNet (12/24),4
9.996522,-21.994621,Final Refined EEGNet (12/24),4
4.156788,-25.151896,Final Refined EEGNet (12/24),4
-14.285536,-51.753876,Final Refined EEGNet (12/24),4
-10.52643,-42.95463,Final Refined EEGNet (12/24),4
-3.4918964,-25.658567,Final Refined EEGNet (12/24),4
3.4468775,-22.60368,Final Refined EEGNet (12/24),4
9.115099,-21.96383,Final Refined EEGNet (12/24),4
1.3115792,-22.938343,Final Refined EEGNet (12/24),4
3.4077337,-22.348633,Final Refined EEGNet (12/24),4
-14.8510475,-50.803,Final Refined EEGNet (12/24),4
6.0250463,-20.763409,Final Refined EEGNet (12/24),4
3.1836607,-23.966736,Final Refined EEGNet (12/24),4
-10.635255,-45.097477,Final Refined EEGNet (12/24),4
-3.6800478,-26.289494,Final Refined EEGNet (12/24),4
-9.058056,-43.90344,Final Refined EEGNet (12/24),4
-3.3817804,-25.604815,Final Refined EEGNet (12/24),4
7.6777606,-23.687517,Final Refined EEGNet (12/24),4
-14.14898,-50.275307,Final Refined EEGNet (12/24),4
10.844946,-21.196821,Final Refined EEGNet (12/24),4
1.3322531,-22.941835,Final Refined EEGNet (12/24),4
1.1952554,-23.13373,Final Refined EEGNet (12/24),4
-10.204798,-44.248756,Final Refined EEGNet (12/24),4
-2.7676325,-26.416067,Final Refined EEGNet (12/24),4
6.953976,-21.83052,Final Refined EEGNet (12/24),4
-14.707802,-50.20199,Final Refined EEGNet (12/24),4
9.809255,-21.71202,Final Refined EEGNet (12/24),4
9.420935,-22.258818,Final Refined EEGNet (12/24),4
3.5871475,-22.793207,Final Refined EEGNet (12/24),4
-13.364185,-50.604965,Final Refined EEGNet (12/24),4
-10.995592,-42.06865,Final Refined EEGNet (12/24),4
-2.998003,-25.732885,Final Refined EEGNet (12/24),4
9.075022,-22.961271,Final Refined EEGNet (12/24),4
-14.848415,-49.987057,Final Refined EEGNet (12/24),4
9.964415,-21.859364,Final Refined EEGNet (12/24),4
4.4564724,-25.021816,Final Refined EEGNet (12/24),4
-9.745973,-44.72381,Final Refined EEGNet (12/24),4
-2.5489829,-26.742666,Final Refined EEGNet (12/24),4
3.550958,-23.018105,Final Refined EEGNet (12/24),4
-9.505615,-43.830536,Final Refined EEGNet (12/24),4
-3.2423606,-26.088326,Final Refined EEGNet (12/24),4
7.1475267,-24.366037,Final Refined EEGNet (12/24),4
-14.397373,-50.545975,Final Refined EEGNet (12/24),4
10.709043,-20.787088,Final Refined EEGNet (12/24),4
3.4279737,-24.439108,Final Refined EEGNet (12/24),4
-14.977292,-50.43172,Final Refined EEGNet (12/24),4
9.202501,-21.38381,Final Refined EEGNet (12/24),4
2.0945234,-24.977898,Final Refined EEGNet (12/24),4
-11.123355,-44.0757,Final Refined EEGNet (12/24),4
-2.7881196,-27.41014,Final Refined EEGNet (12/24),4
4.60171,-22.365463,Final Refined EEGNet (12/24),4
4.486062,-26.256784,Final Refined EEGNet (12/24),4
-10.635649,-42.510506,Final Refined EEGNet (12/24),4
-4.5190187,-24.478878,Final Refined EEGNet (12/24),4
6.0114446,-21.76942,Final Refined EEGNet (12/24),4
-12.156352,-48.33885,Final Refined EEGNet (12/24),4
4.563078,-22.099375,Final Refined EEGNet (12/24),4
-10.164334,-42.056015,Final Refined EEGNet (12/24),4
-3.2003822,-28.827435,Final Refined EEGNet (12/24),4
5.6951566,-21.125305,Final Refined EEGNet (12/24),4
-10.965249,-49.435074,Final Refined EEGNet (12/24),4
9.162754,-20.948246,Final Refined EEGNet (12/24),4
2.2275257,-20.894388,Final Refined EEGNet (12/24),4
-10.754794,-50.71408,Final Refined EEGNet (12/24),4
-8.482348,-43.454185,Final Refined EEGNet (12/24),4
-2.1973464,-23.98497,Final Refined EEGNet (12/24),4
7.056145,-25.122995,Final Refined EEGNet (12/24),4
6.858301,-21.56146,Final Refined EEGNet (12/24),4
3.6257267,-22.723755,Final Refined EEGNet (12/24),4
6.3594484,-21.538385,Final Refined EEGNet (12/24),4
-10.877854,-50.007885,Final Refined EEGNet (12/24),4
10.6057825,-20.744453,Final Refined EEGNet (12/24),4
2.060899,-24.860462,Final Refined EEGNet (12/24),4
-23.03798,-24.352758,Final Refined EEGNet (12/24),4
-19.52616,-11.169141,Final Refined EEGNet (12/24),4
-3.1972537,-37.566658,Final Refined EEGNet (12/24),4
-5.1727133,-24.774555,Final Refined EEGNet (12/24),4
-5.386227,-22.667591,Final Refined EEGNet (12/24),4
-11.5844345,-52.897404,Final Refined EEGNet (12/24),4
9.172497,-20.400536,Final Refined EEGNet (12/24),4
3.350418,-24.605555,Final Refined EEGNet (12/24),4
-5.05374,-24.545235,Final Refined EEGNet (12/24),4
-2.9659615,-37.350925,Final Refined EEGNet (12/24),4
-4.5888453,-27.00101,Final Refined EEGNet (12/24),4
4.3834486,-22.05665,Final Refined EEGNet (12/24),4
-11.7612295,-49.300552,Final Refined EEGNet (12/24),4
8.203154,-20.836168,Final Refined EEGNet (12/24),4
6.956518,-21.038818,Final Refined EEGNet (12/24),4
5.27527,-22.88936,Final Refined EEGNet (12/24),4
-14.87649,-49.346096,Final Refined EEGNet (12/24),4
-10.989066,-41.372795,Final Refined EEGNet (12/24),4
-4.11368,-24.304794,Final Refined EEGNet (12/24),4
5.293627,-21.440283,Final Refined EEGNet (12/24),4
-14.260985,-49.371174,Final Refined EEGNet (12/24),4
8.5975685,-20.693521,Final Refined EEGNet (12/24),4
5.664206,-25.83149,Final Refined EEGNet (12/24),4
-9.614691,-44.93124,Final Refined EEGNet (12/24),4
2.8866656,-26.69679,Final Refined EEGNet (12/24),4
6.3152995,-21.189539,Final Refined EEGNet (12/24),4
-9.244734,-43.67198,Final Refined EEGNet (12/24),4
-4.460663,-24.382372,Final Refined EEGNet (12/24),4
6.7528934,-21.150148,Final Refined EEGNet (12/24),4
-13.481751,-50.082428,Final Refined EEGNet (12/24),4
9.315018,-21.114845,Final Refined EEGNet (12/24),4
4.5954857,-22.250452,Final Refined EEGNet (12/24),4
-15.435457,14.70212,Final Refined EEGNet (12/24),5
-15.482666,14.634898,Final Refined EEGNet (12/24),5
-25.351357,22.305147,Final Refined EEGNet (12/24),5
8.787355,56.378807,Final Refined EEGNet (12/24),5
17.456242,66.12813,Final Refined EEGNet (12/24),5
-11.407426,21.078415,Final Refined EEGNet (12/24),5
12.853197,63.234257,Final Refined EEGNet (12/24),5
4.9625473,49.864265,Final Refined EEGNet (12/24),5
12.628933,63.51973,Final Refined EEGNet (12/24),5
-13.012936,20.645077,Final Refined EEGNet (12/24),5
4.4116,50.697166,Final Refined EEGNet (12/24),5
1.1553899,42.29547,Final Refined EEGNet (12/24),5
-25.445791,21.36648,Final Refined EEGNet (12/24),5
4.4657025,51.017204,Final Refined EEGNet (12/24),5
-6.5398436,25.084696,Final Refined EEGNet (12/24),5
18.141315,66.29759,Final Refined EEGNet (12/24),5
12.371677,62.384228,Final Refined EEGNet (12/24),5
-26.399342,19.289412,Final Refined EEGNet (12/24),5
17.520348,65.532646,Final Refined EEGNet (12/24),5
19.383312,65.93632,Final Refined EEGNet (12/24),5
-27.278889,14.668027,Final Refined EEGNet (12/24),5
-6.698766,24.928574,Final Refined EEGNet (12/24),5
17.434557,66.10567,Final Refined EEGNet (12/24),5
-1.493937,40.1237,Final Refined EEGNet (12/24),5
13.384065,66.19986,Final Refined EEGNet (12/24),5
15.559026,67.654205,Final Refined EEGNet (12/24),5
5.571654,54.842815,Final Refined EEGNet (12/24),5
-25.590784,20.875978,Final Refined EEGNet (12/24),5
13.590562,63.40217,Final Refined EEGNet (12/24),5
18.556705,66.49199,Final Refined EEGNet (12/24),5
-7.772254,21.774794,Final Refined EEGNet (12/24),5
11.966017,64.15857,Final Refined EEGNet (12/24),5
-7.2007117,24.116035,Final Refined EEGNet (12/24),5
14.8821335,68.00047,Final Refined EEGNet (12/24),5
5.1746283,50.471535,Final Refined EEGNet (12/24),5
-26.323776,18.141218,Final Refined EEGNet (12/24),5
17.519714,65.98055,Final Refined EEGNet (12/24),5
15.098236,67.559975,Final Refined EEGNet (12/24),5
17.233717,66.42468,Final Refined EEGNet (12/24),5
-8.025435,21.904367,Final Refined EEGNet (12/24),5
9.056587,61.811794,Final Refined EEGNet (12/24),5
4.820296,50.009815,Final Refined EEGNet (12/24),5
-26.510675,16.12505,Final Refined EEGNet (12/24),5
3.8284178,60.869553,Final Refined EEGNet (12/24),5
4.5509596,54.423424,Final Refined EEGNet (12/24),5
11.484407,63.159836,Final Refined EEGNet (12/24),5
-26.203857,17.613716,Final Refined EEGNet (12/24),5
-11.759537,20.24083,Final Refined EEGNet (12/24),5
14.35847,65.70037,Final Refined EEGNet (12/24),5
5.1044784,50.684124,Final Refined EEGNet (12/24),5
-25.728395,14.970577,Final Refined EEGNet (12/24),5
4.004569,58.420162,Final Refined EEGNet (12/24),5
16.291767,67.02404,Final Refined EEGNet (12/24),5
-11.191758,20.726635,Final Refined EEGNet (12/24),5
12.498055,63.57675,Final Refined EEGNet (12/24),5
-2.0703425,42.6297,Final Refined EEGNet (12/24),5
-11.79875,20.093588,Final Refined EEGNet (12/24),5
16.258541,66.590225,Final Refined EEGNet (12/24),5
-0.4120342,42.466885,Final Refined EEGNet (12/24),5
-22.530384,8.728983,Final Refined EEGNet (12/24),5
3.2307603,58.673763,Final Refined EEGNet (12/24),5
14.632436,66.60159,Final Refined EEGNet (12/24),5
-40.157917,-33.339874,Final Refined EEGNet (12/24),5
43.290497,-7.715547,Final Refined EEGNet (12/24),5
14.258769,65.14216,Final Refined EEGNet (12/24),5
-36.695404,-55.189606,Final Refined EEGNet (12/24),5
16.323828,65.9464,Final Refined EEGNet (12/24),5
5.284998,50.366486,Final Refined EEGNet (12/24),5
19.328491,66.11879,Final Refined EEGNet (12/24),5
-7.109891,18.508888,Final Refined EEGNet (12/24),5
12.825596,65.285835,Final Refined EEGNet (12/24),5
2.5006998,44.514244,Final Refined EEGNet (12/24),5
-26.788256,14.959138,Final Refined EEGNet (12/24),5
8.76377,55.80407,Final Refined EEGNet (12/24),5
-22.771069,9.11118,Final Refined EEGNet (12/24),5
15.646945,66.2683,Final Refined EEGNet (12/24),5
8.931899,55.354176,Final Refined EEGNet (12/24),5
-27.026903,15.540104,Final Refined EEGNet (12/24),5
1.8456137,58.337776,Final Refined EEGNet (12/24),5
15.950239,66.354,Final Refined EEGNet (12/24),5
-27.278683,14.446926,Final Refined EEGNet (12/24),5
-8.7697935,19.355362,Final Refined EEGNet (12/24),5
16.935173,66.20091,Final Refined EEGNet (12/24),5
8.667701,55.12743,Final Refined EEGNet (12/24),5
11.147095,64.73014,Final Refined EEGNet (12/24),5
18.171589,66.53413,Final Refined EEGNet (12/24),5
10.287594,55.264454,Final Refined EEGNet (12/24),5
-26.846325,14.484406,Final Refined EEGNet (12/24),5
4.7542143,54.564686,Final Refined EEGNet (12/24),5
14.535048,66.56777,Final Refined EEGNet (12/24),5
-6.20168,18.35962,Final Refined EEGNet (12/24),5
15.864138,66.95063,Final Refined EEGNet (12/24),5
-8.451664,22.828783,Final Refined EEGNet (12/24),5
13.010378,64.33057,Final Refined EEGNet (12/24),5
6.6302066,50.850685,Final Refined EEGNet (12/24),5
-27.598463,13.900943,Final Refined EEGNet (12/24),5
10.606182,66.21693,Final Refined EEGNet (12/24),5
13.056942,66.68279,Final Refined EEGNet (12/24),5
9.158432,64.8656,Final Refined EEGNet (12/24),5
-9.719077,19.71184,Final Refined EEGNet (12/24),5
16.999323,65.610245,Final Refined EEGNet (12/24),5
8.811144,56.18592,Final Refined EEGNet (12/24),5
-26.754246,13.683999,Final Refined EEGNet (12/24),5
10.027735,59.673046,Final Refined EEGNet (12/24),5
7.7453017,55.783257,Final Refined EEGNet (12/24),5
12.614546,65.50138,Final Refined EEGNet (12/24),5
-34.713593,-61.29999,Final Refined EEGNet (12/24),5
-6.262245,18.378733,Final Refined EEGNet (12/24),5
19.412125,66.15538,Final Refined EEGNet (12/24),5
6.36019,51.450275,Final Refined EEGNet (12/24),5
-36.398567,-61.29246,Final Refined EEGNet (12/24),5
-1.8233521,59.702404,Final Refined EEGNet (12/24),5
14.570271,68.20662,Final Refined EEGNet (12/24),5
-5.1034875,17.424679,Final Refined EEGNet (12/24),5
9.142336,65.700165,Final Refined EEGNet (12/24),5
6.814982,50.368416,Final Refined EEGNet (12/24),5
-7.415569,19.518404,Final Refined EEGNet (12/24),5
13.609267,66.03089,Final Refined EEGNet (12/24),5
8.477822,55.11631,Final Refined EEGNet (12/24),5
-35.370956,-60.851135,Final Refined EEGNet (12/24),5
12.888421,65.57012,Final Refined EEGNet (12/24),5
18.158054,67.15382,Final Refined EEGNet (12/24),5
-36.076412,-58.932766,Final Refined EEGNet (12/24),5
-1.761381,59.110947,Final Refined EEGNet (12/24),5
15.778486,68.839645,Final Refined EEGNet (12/24),5
-5.3276234,17.573502,Final Refined EEGNet (12/24),5
16.652863,66.75465,Final Refined EEGNet (12/24),5
6.752238,51.308613,Final Refined EEGNet (12/24),5
17.958212,66.22206,Final Refined EEGNet (12/24),5
-8.859545,17.106401,Final Refined EEGNet (12/24),5
11.391388,59.84701,Final Refined EEGNet (12/24),5
-0.02554102,42.586346,Final Refined EEGNet (12/24),5
-35.766273,-58.350327,Final Refined EEGNet (12/24),5
2.265424,52.00757,Final Refined EEGNet (12/24),5
-3.36871,16.224628,Final Refined EEGNet (12/24),5
11.495491,64.57608,Final Refined EEGNet (12/24),5
0.039543938,41.538353,Final Refined EEGNet (12/24),5
-36.44453,-59.83808,Final Refined EEGNet (12/24),5
-6.7041388,54.693333,Final Refined EEGNet (12/24),5
15.45436,67.01852,Final Refined EEGNet (12/24),5
-35.651447,-58.259018,Final Refined EEGNet (12/24),5
-3.1891818,16.471691,Final Refined EEGNet (12/24),5
